19167	19179	26	73	20841	23	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
19167	19179	26	73	21055	20	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
19167	19179	26	73	21269	17	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
19167	19179	26	73	21483	14	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
19167	19179	26	73	21697	11	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
19167	19179	26	73	21911	8	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
19167	19179	26	73	22125	5	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
19167	19179	26	73	22339	2	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20205	20243	29	79	20627	26	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20205	20243	29	79	20841	23	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20205	20243	29	79	21055	20	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20205	20243	29	79	21269	17	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20205	20243	29	79	21483	14	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20205	20243	29	79	21697	11	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20205	20243	29	79	21911	8	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20205	20243	29	79	22125	5	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20205	20243	29	79	22339	2	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	20580	26	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	20634	26	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	20794	23	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	20848	23	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	21008	20	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	21062	20	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	21222	17	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	21276	17	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	21436	14	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	21490	14	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	21650	11	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	21704	11	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	21864	8	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	21918	8	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	22078	5	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	22132	5	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	22292	2	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20229	20243	29	79	22346	2	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20327	20335	29	79	20627	26	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20327	20335	29	79	20841	23	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20327	20335	29	79	21055	20	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20327	20335	29	79	21269	17	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20327	20335	29	79	21483	14	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20327	20335	29	79	21697	11	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20327	20335	29	79	21911	8	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20327	20335	29	79	22125	5	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
20327	20335	29	79	22339	2	79	0x2859075568090053257182002213755654018067	0x2859075568090053257182002213755654018067
